stage,sent_at,latency,status,success
network-degrade-probe,2026-09-05T22:41:22.498816,2.284106300008716,,False
network-degrade-probe,2026-09-05T22:41:23.486827,2.287321499999962,,False
network-degrade-probe,2026-09-05T22:41:24.489706,2.2788864000031026,,False
network-degrade-probe,2026-09-05T22:41:25.499114,2.2728096000064397,,False
network-degrade-probe,2026-09-05T22:41:26.494329,2.289690800011158,,False
network-degrade-probe,2026-09-05T22:41:27.485555,2.281303800002206,,False
network-degrade-probe,2026-09-05T22:41:28.486648,2.2999819999968167,,False
network-degrade-probe,2026-09-05T22:41:29.486967,2.2956034999951953,,False
network-degrade-probe,2026-09-05T22:41:30.491395,2.2807060000050114,,False
network-degrade-probe,2026-09-05T22:41:31.495764,2.2883118000027025,,False
