experiment_run_id,scenario,arm,repetition,sent_at,latency,status,success
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:31.510620+00:00,0.3203508148435503,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:32.511650+00:00,0.22662683203816414,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:33.511474+00:00,0.3139549579937011,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:34.511187+00:00,0.3186011330690235,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:35.510902+00:00,0.22975660301744938,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:36.511570+00:00,0.3150138829369098,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:37.511324+00:00,0.256155553041026,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:38.511185+00:00,0.23367131897248328,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:39.511688+00:00,0.31784495199099183,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:40.510960+00:00,0.2309033719357103,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:41.513962+00:00,0.23982823290862143,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:42.511274+00:00,0.24381585116498172,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:43.515589+00:00,0.2342558829113841,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:44.511061+00:00,0.24724080506712198,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:45.511073+00:00,0.2384921561460942,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:46.511261+00:00,0.33111298619769514,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:47.511162+00:00,0.2365034190006554,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:48.510879+00:00,0.24289607093669474,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:49.511051+00:00,0.22653952008113265,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:50.511262+00:00,0.25267768395133317,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:51.511101+00:00,0.3313164319843054,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:52.510929+00:00,0.25371754891239107,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:53.514370+00:00,0.23881508503109217,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:54.511506+00:00,0.2743754761759192,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:55.513790+00:00,0.24672402208670974,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:56.511466+00:00,0.31961605697870255,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:57.510834+00:00,0.23991877608932555,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:58.513261+00:00,0.3390754738356918,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:51:59.510837+00:00,0.26693487796001136,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:00.511384+00:00,0.30787097313441336,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:01.512364+00:00,0.3280286490917206,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:02.512954+00:00,0.31289896508678794,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:03.512710+00:00,0.31277338694781065,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:04.510841+00:00,0.3099236600100994,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:05.510754+00:00,0.24330546893179417,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:06.515087+00:00,0.31078358786180615,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:07.510973+00:00,0.2416208831127733,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:08.511549+00:00,0.3158865040168166,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:09.511055+00:00,0.24153266614302993,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:10.511364+00:00,0.31159319216385484,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:11.511617+00:00,0.2398269318509847,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:12.510932+00:00,0.3243411669973284,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:13.511183+00:00,0.25931668700650334,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:14.513181+00:00,0.24694810807704926,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:15.511364+00:00,0.27434479095973074,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:16.511906+00:00,0.30920438398607075,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:17.512750+00:00,0.2460300698876381,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:18.511036+00:00,0.23819542001001537,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:19.511231+00:00,0.22673722309991717,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:20.511485+00:00,0.3131167700048536,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:21.512781+00:00,0.3136522709392011,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:22.511624+00:00,0.23562966496683657,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:23.513841+00:00,0.33407996292226017,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:24.511473+00:00,0.24841789319179952,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:25.511254+00:00,0.24618175998330116,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:26.511008+00:00,0.33137130294926465,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:27.511157+00:00,0.3148135601077229,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:28.511655+00:00,0.32481609797105193,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:29.511314+00:00,0.3328411909751594,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:30.511341+00:00,0.3253244790248573,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:31.511705+00:00,0.32801920804195106,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:32.510894+00:00,0.33077165205031633,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:33.513628+00:00,0.31559859309345484,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:34.511425+00:00,0.31389289791695774,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:35.513205+00:00,0.2480984760913998,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:36.510920+00:00,0.3076585279777646,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:37.511062+00:00,0.24523383099585772,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:38.512426+00:00,0.30595463584177196,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:39.511148+00:00,0.3120799900498241,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:40.511635+00:00,0.2361905020661652,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:41.511570+00:00,0.252220249036327,200,True
verify-memory_pressure-candidate-rep1-20260920T034827Z,memory_pressure_candidate,native,1,2026-09-20T03:52:42.512652+00:00,0.2562874238938093,200,True
